"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-18","84",",,S","63",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-19","80",",,S","57",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-20","83",",,S","54",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-21","84",",,S","54",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-22","79",",,S","55",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-23","78",",,S","55",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-24","82",",,S","53",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-25","78",",,S","52",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-26","78",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-27","78",",,S","51",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-28","83",",,S","53",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-29","83",",,S","54",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-30","80",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-01-31","82",",,S","51",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-01","84",",,S","53",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-02","83",",,S","50",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-03","74",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-04","74",",,S","55",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-05","76",",,S","48",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-06","74",",,S","49",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-07","67",",,S","51",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-08","72",",,S","47",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-09","77",",,S","48",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-10","82",",,S","51",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-11","86",",,S","53",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-12","88",",,S","55",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-13","89",",,S","60",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-14","91",",,S","57",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-15","91",",,S","59",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-16",,,,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-17","91",",,S","57",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-18","90",",,S","54",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-19","94",",,S","56",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-20","94",",,S","57",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-21","90",",,S","57",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-22",,,"58",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-23","88",",,S","61",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-24","87",",,S","61",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-25","90",",,S","62",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-26","93",",,S","61",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-27","97",",,S","61",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-28","98",",,S","62",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-02-29","99",",,S","63",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-01","95",",,S","59",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-02","94",",,S","59",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-03","96",",,S","61",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-04","95",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-05","96",",,S","62",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-06","97",",,S","63",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-07","94",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-08","97",",,S","67",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-09","99",",,S","68",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-10","88",",,S","67",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-11","89",",,S","71",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-12","92",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-13","96",",,S","68",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-14","98",",,S","70",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-15","98",",,S","69",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-16","99",",,S","67",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-17","100",",,S","69",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-18","100",",,S","68",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-19","91",",,S","67",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-20","91",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-21","100",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-22","92",",,S","68",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-23","92",",,S","69",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-24","88",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-25","87",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-26","90",",,S","69",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-27","95",",,S","71",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-28","92",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-29","97",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-30","96",",,S","70",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-03-31","86",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-01","86",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-02","88",",,S","70",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-03",,,"74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-04","89",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-05","90",",,S","71",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-06","98",",,S","71",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-07","102",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-08","96",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-09","100",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-10","100",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-11","101",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-12","99",",,S","71",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-13","100",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-14","103",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-15","101",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-16","101",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-17","101",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-18","102",",,S","70",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-19","93",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-20","101",",,S","71",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-21","105",",,S","75",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-22","106",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-23","103",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-24","105",",,S","75",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-25","94",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-26","93",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-27","92",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-28","92",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-29","92",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-04-30","94",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-01","98",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-02","90",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-03","90",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-04","90",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-05",,,"81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-06","90",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-07","91",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-08","93",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-09","92",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-10","92",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-11","91",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-12","90",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-13","91",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-14","91",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-15","91",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-16","91",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-17","91",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-18","91",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-19","91",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-20","92",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-21","92",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-22","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-23","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-24","92",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-25","93",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-26","94",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-27","99",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-28","94",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-29","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-30","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-05-31","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-01","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-02","93",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-03","94",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-04","95",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-05","92",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-06","90",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-07","90",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-08",,,"78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-09","90",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-10","87",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-11",,,"79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-12","90",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-13","89",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-14","87",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-15","89",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-16","89",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-17","89",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-18","90",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-19","90",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-20","90",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-21","90",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-22",,,"83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-23","90",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-24","91",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-25","91",",,S","83",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-26","92",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-27","91",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-28","89",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-29","87",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-06-30","87",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-01","80",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-02","81",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-03","85",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-04","86",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-05","88",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-06","88",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-07","88",",,S","82",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-08","89",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-09",,,"81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-10","88",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-11","86",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-12","86",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-13","87",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-14","87",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-15","87",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-16","88",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-17","89",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-18","89",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-19","89",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-20","88",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-21","89",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-22","90",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-23","90",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-24","90",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-25","90",",,S","81",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-26","88",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-27","85",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-28","83",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-29","86",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-30","90",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-07-31","88",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-01","85",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-02","81",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-03","86",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-04","88",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-05","86",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-06","83",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-07","84",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-08","84",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-09","86",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-10","82",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-11","80",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-12","81",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-13","85",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-14","85",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-15","86",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-16","85",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-17","87",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-18","87",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-19",,,"79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-20","88",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-21","87",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-22","88",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-23","84",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-24","85",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-25","89",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-26","85",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-27","88",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-28","88",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-29",,,"78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-30","89",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-08-31","91",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-01","90",",,S","79",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-02","93",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-03","90",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-04","89",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-05","90",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-06","89",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-07","91",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-08","93",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-09","91",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-10","92",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-11","91",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-12","94",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-13","83",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-14","88",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-15","85",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-16","84",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-17","87",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-18","81",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-19","86",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-20","87",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-21","89",",,S","80",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-22","88",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-23","89",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-24","89",",,S","75",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-25","88",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-26","88",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-27","88",",,S","77",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-28","88",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-29","87",",,S","75",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-09-30","88",",,S","75",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-01","89",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-02","90",",,S","74",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-03","90",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-04","94",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-05","91",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-06","90",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-07","91",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-08","90",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-09","92",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-10","96",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-11","98",",,S","78",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-12","98",",,S","76",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-13","99",",,S","75",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-14","98",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-15","99",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-16","98",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-17","98",",,S","73",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-18","97",",,S","72",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-19","98",",,S","68",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-20","97",",,S","69",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-21","97",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-22","97",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-23","97",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-24","98",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-25","95",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-26","96",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-27","95",",,S","68",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-28","95",",,S","69",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-29","93",",,S","67",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-30",,,"70",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-10-31","95",",,S",,
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-01","95",",,S","66",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-02","95",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-03","97",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-04","96",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-05","94",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-06","95",",,S","67",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-07","97",",,S","65",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-08","97",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-09","96",",,S","62",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-10","95",",,S","62",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-11","94",",,S","62",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-12","93",",,S","64",",,S"
"IN005171200","SURAT, IN","21.2","72.833","12.0","2008-11-13","90",",,S","62",",,S"
